Time (s), X (m/s2), Y (m/s2), Z (m/s2)
23.4856739,-2.487614,-8.697282,-2.350034
23.5055275,-2.571258,-8.586679,-2.503502
23.5253811,-2.694358,-8.605641,-2.583162
23.5452328,-2.785453,-8.545777,-2.656951
23.5650864,-2.964836,-8.465265,-2.706817
23.58494,-3.099916,-8.349423,-2.764623
23.6047897,-3.251929,-8.354606,-2.966444
23.6246433,-3.314696,-8.377494,-3.261707
23.644495,-3.393044,-8.336256,-3.55062
23.6643486,-3.4325,-8.289434,-3.711415
23.6842022,-3.510312,-8.302162,-3.817689
23.7040539,-3.563568,-8.264372,-3.821098
23.7239056,-3.591034,-8.222263,-3.772486
23.7437592,-3.673836,-8.186465,-3.577138
23.7636108,-3.792885,-8.245487,-3.453933
23.7834644,-3.91747,-8.280222,-3.258231
23.8033161,-3.89482,-8.272541,-3.013582
23.8231697,-3.906341,-8.314871,-2.936345
23.8430214,-3.862326,-8.478691,-2.925446
23.8628731,-3.797616,-8.722719,-3.087247
23.8827267,-3.643199,-8.881751,-3.100673
23.9025803,-3.452037,-8.88064,-3.075726
23.9224319,-3.343819,-8.772499,-2.924737
23.9422855,-3.391712,-8.815259,-2.922669
23.9621372,-3.42706,-8.767835,-2.945012
23.9819908,-3.51081,-8.842477,-2.814403
24.0018425,-3.629629,-8.871121,-2.852902
24.0216961,-3.677053,-8.791902,-2.785845
24.0415497,-3.692692,-8.664501,-2.604068
24.0613995,-3.701608,-8.719137,-2.489395
24.0812531,-3.811071,-8.729011,-2.341347
24.1011047,-3.896927,-8.78196,-2.24058
24.1209583,-3.941459,-8.736644,-2.098575
24.14081,-3.855508,-8.716015,-1.91131
24.1606655,-3.763101,-8.794151,-1.825033
24.1805191,-3.717448,-8.794151,-1.65878
24.2003689,-3.818225,-8.613236,-1.517033
24.2202225,-3.850738,-8.473492,-1.44129
24.2400742,-3.795681,-8.451005,-1.378514
24.2599297,-3.806628,-8.614127,-1.32655
24.2797813,-3.860334,-8.616205,-1.282181
24.2996349,-4.06749,-8.594303,-1.457523
24.3194866,-4.441637,-8.50137,-1.518996
24.3393383,-4.54565,-8.777804,-1.731946
24.35919,-4.565187,-9.0128,-1.924134
24.3790436,-4.733212,-9.475571,-2.421132
24.3988972,-4.547269,-10.329687,-3.139641
24.4187489,-3.885684,-10.561542,-2.916578
24.4386005,-3.379761,-9.99493,-2.88757
24.458456,-3.085695,-9.43009,-2.620243
24.4783058,-3.14986,-9.175701,-2.166417
24.4981613,-3.53885,-9.346322,-1.941947
24.518013,-3.562898,-9.513111,-2.472933
24.5378647,-3.145282,-9.309155,-2.696177
24.5577164,-2.614459,-9.119131,-2.798688
24.57757,-2.094534,-9.107199,-3.130677
24.5974236,-1.861952,-8.907676,-3.033032
24.6172752,-1.78436,-8.49414,-2.887474
24.6371288,-1.863924,-8.209124,-3.039755
24.6569805,-1.978166,-7.950196,-3.062213
24.6768341,-1.90746,-7.79079,-3.078235
24.6966858,-2.030206,-8.087767,-3.11002
24.7165394,-1.913542,-8.463168,-3.260634
24.7363911,-1.683555,-8.864915,-3.291338
24.7562447,-1.404956,-9.283258,-3.268449
24.7760963,-1.224998,-9.476538,-3.119329
24.795948,-1.222211,-9.350986,-2.822361
24.8158016,-1.227076,-9.475618,-2.669583
24.8356552,-1.395331,-9.530724,-2.725971
24.8555069,-1.716786,-9.585588,-2.769823
24.8753605,-2.000499,-9.499043,-2.675061
24.8952103,-2.181165,-9.46403,-2.794618
24.9150639,-2.33066,-9.497866,-2.843162
24.9349174,-2.417138,-9.453016,-2.768511
24.9547691,-2.311104,-9.314737,-2.74545
24.9746227,-2.225995,-9.19136,-2.670512
24.9944744,-2.206592,-9.231458,-2.590344
25.014328,-2.193615,-9.289722,-2.560053
25.0341797,-2.202273,-9.211289,-2.495323
25.0540333,-2.101822,-9.196809,-2.392574
25.0738869,-1.978271,-9.412459,-2.260203
25.0937386,-1.964366,-9.543623,-2.181932
25.1135902,-2.02357,-9.647934,-2.130016
25.1334438,-2.023215,-9.513783,-2.061255
25.1532955,-2.060029,-9.379429,-1.895384
25.1731491,-2.212415,-9.334916,-1.725511
25.1930027,-2.241586,-9.263617,-1.563337
25.2128563,-2.298903,-9.13977,-1.539864
25.2327061,-2.216801,-9.071506,-1.512101
25.2525597,-2.151382,-9.138946,-1.594155
25.2724133,-2.136518,-9.221813,-1.582366
25.2922649,-2.142571,-9.200583,-1.619831
25.3121166,-1.996419,-9.114937,-1.586867
25.3319721,-1.940797,-9.157113,-1.404247
25.3518219,-2.022411,-9.327724,-1.34806
25.3716755,-2.204226,-9.440826,-1.337957
25.3915291,-2.409908,-9.675016,-1.26772
25.4113808,-2.544615,-9.750071,-1.153766
25.4312344,-2.627646,-9.728666,-0.987541
25.451088,-2.508511,-9.728034,-0.907632
25.4709396,-2.417923,-10.069773,-1.443579
25.4907913,-3.322893,-11.228021,-2.646005
25.5106449,-4.075315,-11.203782,-2.868847
25.5304985,-3.772084,-10.254087,-2.528957
25.5503502,-2.917948,-9.806046,-2.428324
25.5702038,-2.109924,-9.528281,-2.032936
25.5900555,-1.602449,-9.613352,-1.939131
25.6099091,-1.777934,-9.38008,-2.276694
25.6297607,-2.242333,-8.783838,-2.338464
25.6496124,-2.769114,-8.289742,-2.577789
25.669466,-3.307743,-8.079607,-2.970677
25.6893196,-3.732551,-7.909236,-3.357427
25.7091713,-3.770916,-7.749303,-3.547498
25.729023,-3.72103,-7.733741,-3.563501
25.7488766,-3.680989,-7.921379,-3.473077
25.7687283,-3.687578,-8.379543,-3.403271
25.7885818,-3.545114,-8.775285,-3.342066
25.8084335,-3.50174,-8.852322,-3.367636
25.8282871,-3.612266,-8.763295,-3.325096
25.8481388,-3.766558,-8.784555,-3.319168
25.8679924,-3.752835,-8.687332,-3.16275
25.8878441,-3.608464,-8.521194,-3.109426
25.9076977,-3.353118,-8.55456,-3.025773
25.9275494,-3.158709,-8.752904,-3.103
25.947401,-2.811521,-8.680388,-3.010479
25.9672546,-2.606625,-8.410533,-3.003794
25.9871063,-2.636102,-8.397749,-3.11771
26.0069599,-2.691303,-8.465208,-3.208814
26.0268135,-2.844656,-8.594687,-3.241174
26.0466652,-3.046095,-8.716953,-3.269895
26.0665169,-3.244756,-8.752742,-3.186223
26.0863705,-3.297036,-8.712921,-3.011781
26.1062222,-3.37412,-8.718553,-2.915238
26.1260757,-3.440573,-8.865451,-2.76877
26.1459293,-3.496272,-9.02209,-2.567992
26.165781,-3.352907,-9.00851,-2.339825
26.1856327,-3.101602,-8.98178,-2.200961
26.2054863,-3.058985,-8.999153,-2.253432
26.2253399,-3.065823,-8.859025,-2.105336
26.2451916,-2.876691,-8.796747,-1.984008
26.2650452,-2.677187,-8.818419,-1.89978
26.2848969,-2.724468,-8.860892,-1.942559
26.3047485,-2.754462,-8.864752,-1.987915
26.3246021,-2.761405,-8.890984,-2.006226
26.3444557,-2.869068,-8.940093,-1.93349
26.3643093,-2.976922,-8.779796,-2.00252
26.3841591,-3.160088,-8.947189,-2.017555
26.4040127,-3.157004,-9.160608,-2.012911
26.4238663,-3.177039,-9.204777,-1.938585
26.443718,-3.280832,-9.367974,-1.880933
26.4635715,-3.36281,-9.428673,-1.851589
26.4834251,-3.499758,-9.484401,-1.829888
26.5032787,-3.555399,-9.489552,-1.71784
26.5231285,-3.567744,-9.632908,-2.015975
26.5429821,-3.632511,-10.345509,-2.357762
26.5628357,-3.375662,-10.817406,-2.502583
26.5826874,-3.017393,-10.163722,-2.080676
26.6025429,-3.307724,-9.894355,-1.838479
26.6223946,-2.745565,-9.209594,-1.879918
26.6422443,-3.138243,-8.900598,-1.620922
26.6620979,-3.300493,-8.574747,-1.596377
26.6819515,-2.954004,-9.063672,-2.350838
26.7018051,-2.48589,-9.43305,-2.392085
26.7216568,-2.359763,-9.563849,-2.538103
26.7415085,-2.30033,-9.457872,-2.762008
26.7613621,-2.220986,-9.043532,-2.678374
26.7812138,-2.185427,-8.596898,-2.636303
26.8010674,-2.077909,-8.293265,-2.880569
26.820919,-2.055077,-8.307429,-3.274109
26.8407726,-2.03442,-8.624853,-3.19148
26.8606243,-1.994006,-8.886941,-3.343503
26.880476,-1.886459,-8.732888,-3.362235
26.9003296,-1.698408,-8.39929,-3.324799
26.9201832,-1.727493,-9.439954,-3.270432
26.9400349,-1.74907,-9.871255,-2.929315
26.9598885,-1.727321,-10.10697,-2.735787
26.9797382,-1.554814,-9.89151,-2.674218
26.9995918,-1.556624,-9.423644,-2.825311
27.0194454,-1.960372,-9.092767,-2.946285
27.0392971,-2.263947,-8.918009,-2.801762
27.0591507,-2.299736,-9.104661,-2.631697
27.0790043,-2.085206,-8.915863,-2.653245
27.0988541,-2.136854,-8.897409,-2.37183
27.1187077,-2.486522,-9.002945,-2.420193
27.1385612,-2.788747,-9.054842,-2.316687
27.1584148,-2.736237,-9.145219,-2.413825
27.1782665,-2.490985,-9.391754,-2.305923
27.1981163,-2.111629,-9.392385,-2.367109
27.2179718,-1.885357,-9.538624,-2.418996
27.2378235,-1.65289,-9.741816,-2.264761
27.2576771,-1.442985,-9.516376,-2.316725
27.2775307,-1.374894,-9.316749,-2.374186
27.2973824,-1.286453,-9.472094,-2.376389
27.317234,-1.261907,-9.57901,-2.24284
27.3370857,-1.457944,-9.546305,-2.230697
27.3569393,-1.627904,-9.439619,-2.094295
27.3767929,-1.689224,-9.489285,-1.881115
27.3966446,-1.65878,-9.906584,-1.712228
27.4164982,-1.507016,-9.770689,-1.603723
27.4363499,-1.654413,-9.458284,-1.939926
27.4562035,-1.65853,-9.565334,-1.689952
27.4760551,-1.555273,-9.391601,-1.65176
27.4959087,-1.504861,-9.302441,-1.515204
27.5157623,-1.375909,-9.43824,-1.56734
27.535614,-1.262846,-9.587399,-1.576352
27.5554657,-1.250999,-9.806487,-1.972458
27.5753193,-1.273821,-10.175808,-2.454047
27.595171,-1.388417,-10.319191,-2.629236
27.6150246,-1.869086,-10.48985,-2.615618
27.6348782,-2.42773,-10.009095,-2.742932
27.6547298,-2.393263,-9.818707,-2.424752
27.6745815,-1.637845,-9.144816,-2.523613
27.6944351,-2.054943,-8.839613,-2.224807
27.7142887,-1.93192,-8.237711,-2.450868
27.7341404,-2.147953,-7.627113,-2.540593
27.753994,-1.465414,-6.543095,-3.675741
27.7738476,-2.642279,-8.260628,-1.975178
27.7936974,-2.688765,-8.327743,-2.572934
27.8135509,-2.908409,-8.710383,-2.667955
27.8334045,-2.67734,-7.853058,-1.905018
27.8532581,-4.279655,-9.616943,-3.024346
27.8731098,-4.149525,-9.542933,-2.991794
27.8929634,-3.827763,-9.482773,-2.885003
27.9128151,-3.494021,-8.589888,-2.596569
27.9326668,-4.650679,-10.170942,-3.330766
