Time (s), X (m/s2), Y (m/s2), Z (m/s2)
9.6285315,-0.926815,8.024904,-3.46237
9.6325026,-0.802469,8.115156,-3.28313
9.6364717,-0.680241,8.20153,-3.131798
9.6404419,-0.611661,8.256749,-2.995281
9.6444139,-0.583285,8.307564,-2.879114
9.6483841,-0.632902,8.379361,-2.770695
9.6523523,-0.650811,8.453677,-2.670627
9.6563244,-0.606767,8.495921,-2.62145
9.6602945,-0.489643,8.556178,-2.567264
9.6642647,-0.355395,8.548775,-2.518164
9.6682358,-0.191143,8.489935,-2.467177
9.6722059,-0.04277,8.380616,-2.447717
9.6761761,0.054712,8.384034,-2.362387
9.6801462,0.119863,8.505497,-2.210959
9.6841183,0.187514,8.627735,-2.079843
9.6880884,0.297274,8.679058,-1.959913
9.6920595,0.312271,8.669136,-1.838239
9.6960297,0.352388,8.610976,-1.808111
9.6999998,0.459878,8.603765,-1.801388
9.7039719,0.605628,8.63169,-1.766576
9.7079411,0.702315,8.643432,-1.73661
9.7119131,0.698915,8.661849,-1.691561
9.7158823,0.619629,8.673417,-1.657994
9.7198524,0.502409,8.69984,-1.659546
9.7238226,0.373457,8.739554,-1.575385
9.7277946,0.225744,8.770163,-1.488772
9.7317638,0.040797,8.727535,-1.432116
9.7357359,-0.08872,8.680906,-1.386511
9.739706,-0.205193,8.698719,-1.344727
9.7436762,-0.310375,8.694467,-1.332373
9.7476463,-0.407972,8.688836,-1.358365
9.7516174,-0.46052,8.668198,-1.361056
9.7555876,-0.539165,8.653162,-1.317386
9.7595596,-0.587058,8.702512,-1.208603
9.7635279,-0.571391,8.824444,-1.118159
9.7674999,-0.555953,8.879998,-1.029411
9.7714691,-0.537335,8.868161,-0.971845
9.7754402,-0.504305,8.842726,-0.928969
9.7794104,-0.429912,8.821149,-0.919555
9.7833805,-0.393396,8.823007,-0.889025
9.7873516,-0.393683,8.817749,-0.830204
9.7913218,-0.409945,8.810222,-0.766595
9.7952938,-0.398098,8.809523,-0.675232
9.799264,-0.450052,8.787687,-0.569236
9.8032341,-0.457024,8.770306,-0.441682
9.8072042,-0.419569,8.734527,-0.323131
9.8111753,-0.423113,8.698546,-0.242992
9.8151455,-0.407847,8.635254,-0.203565
9.8191175,-0.417635,8.577218,-0.2254
9.8230877,-0.495447,8.504885,-0.286184
9.8270578,-0.583007,8.420263,-0.393339
9.831027,-0.680873,8.345574,-0.563825
9.8349981,-0.788593,8.315858,-0.758014
9.8389683,-0.878471,8.320282,-0.914959
9.8429403,-0.982628,8.372303,-1.090913
9.8469105,-1.063428,8.439666,-1.243117
9.8508797,-1.136307,8.521472,-1.308833
9.8548508,-1.163553,8.646573,-1.303394
9.8588219,-1.211457,8.790464,-1.256219
9.862792,-1.238683,8.95079,-1.161025
9.8667641,-1.271206,9.152822,-1.054358
9.8707333,-1.274491,9.329026,-0.919201
9.8747044,-1.27428,9.483385,-0.854529
9.8786755,-1.259283,9.65458,-0.825856
9.8826456,-1.194841,9.835879,-0.832244
9.8866148,-1.092656,10.033008,-0.889034
9.8905849,-0.996869,10.215254,-0.928184
9.894556,-0.822131,10.4181,-1.049168
9.8985262,-0.616986,10.62881,-1.157348
9.9024963,-0.44649,10.80755,-1.232353
9.9064684,-0.276952,10.981197,-1.243414
9.9104385,-0.135234,11.124935,-1.200156
9.9144087,-0.032456,11.243458,-1.049905
9.9183798,-0.011004,11.3335,-0.868252
9.9223499,-0.005698,11.339495,-0.707467
9.9263201,-0.021193,11.280339,-0.533371
9.9302902,-0.037283,11.244952,-0.371111
9.9342623,-0.108802,11.233987,-0.162336
9.9382324,-0.189764,11.212458,-0.013762
9.9422035,-0.298969,11.179476,0.20435
9.9461727,-0.384499,11.150314,0.389374
9.9501429,-0.536799,11.134188,0.519312
9.954114,-0.67572,11.129044,0.602908
9.9580851,-0.811673,11.14451,0.664381
9.9620562,-0.878864,11.143305,0.780902
9.9660263,-0.892807,11.136103,0.921557
9.9699965,-0.952375,11.109268,1.073081
9.9739666,-1.02286,11.081324,1.161513
9.9779377,-1.010296,11.040641,1.223791
9.9819088,-0.959682,11.02075,1.194189
9.985878,-0.995136,11.012399,0.90247
9.9898481,-0.973425,10.94314,0.293443
9.9938202,-0.901915,10.877279,-0.533246
9.9977903,-0.90134,10.839901,-1.590382
10.0017586,-0.944484,10.910511,-2.452524
10.0057306,-0.937617,11.139215,-3.212856
10.0097008,-0.672742,11.520764,-3.851112
10.0136709,-0.114548,12.127052,-4.244364
10.017643,0.58589,12.778803,-4.381418
10.0216131,1.520347,13.557052,-4.267444
10.0255842,2.549538,14.179306,-3.842378
10.0295544,3.445563,14.462999,-3.020285
10.0335245,3.959205,14.352416,-2.120506
10.0374956,4.057549,14.050325,-1.45375
10.0414658,3.8301,13.588034,-0.925464
10.0454359,3.377002,13.129467,-0.688333
10.0494061,2.812229,12.61999,-0.521706
10.0533781,2.247121,12.118242,-0.381664
10.0573483,1.426398,11.424288,-0.276406
10.0613194,0.481962,10.690245,-0.444134
10.0652885,-0.312826,10.093495,-1.088347
10.0692587,-0.778317,9.774385,-2.019078
10.0732288,-0.838181,9.707952,-2.795499
10.0772009,-0.732741,9.811745,-3.480614
10.0811701,-0.600724,9.967033,-3.857519
10.0851421,-0.576849,10.074897,-3.94484
10.0891123,-0.663203,10.094108,-3.832303
10.0930824,-0.816097,10.064381,-3.63052
10.0970526,-0.899779,10.046932,-3.585432
10.1010246,-0.87329,10.050284,-3.738546
10.1049938,-0.772159,10.140919,-4.025534
10.108964,-0.62753,10.251005,-4.200378
10.112936,-0.438177,10.361971,-4.259083
10.1169062,-0.381004,10.461858,-4.140121
10.1208763,-0.404323,10.548259,-3.86768
10.1248465,-0.497831,10.567786,-3.647691
10.1288166,-0.629637,10.57315,-3.529197
10.1327887,-0.813148,10.561781,-3.513769
10.1367588,-0.906732,10.503277,-3.607229
10.140729,-0.899281,10.415122,-3.695967
10.1447001,-0.833268,10.309883,-3.717017
10.1486702,-0.716067,10.223845,-3.626468
10.1526403,-0.551844,10.126726,-3.486302
10.1566124,-0.448865,9.998406,-3.304353
10.1605816,-0.349831,9.850301,-3.123102
10.1645517,-0.299668,9.693913,-2.983118
10.1685238,-0.24554,9.566799,-2.882542
10.1724939,-0.185244,9.522698,-2.860659
10.1764631,-0.156428,9.520611,-2.884352
10.1804333,-0.172344,9.498794,-2.891276
10.1844044,-0.22222,9.455507,-2.896189
10.1883745,-0.271158,9.416069,-2.902127
10.1923466,-0.281759,9.429889,-2.869843
10.1963167,-0.264454,9.423511,-2.808379
10.2002859,-0.235829,9.459022,-2.733527
10.204258,-0.228043,9.507815,-2.58614
10.2082281,-0.230485,9.520218,-2.493523
10.2121983,-0.291384,9.472036,-2.486474
10.2161703,-0.355462,9.397998,-2.46122
10.2201405,-0.405032,9.285347,-2.464601
10.2241106,-0.351986,9.139147,-2.47345
10.2280817,-0.27858,8.99515,-2.469265
10.2320518,-0.158151,8.854457,-2.479886
10.236021,-0.020561,8.739038,-2.442095
10.2399912,0.158036,8.634717,-2.389921
10.2439623,0.369885,8.495423,-2.335247
10.2479324,0.582624,8.372073,-2.262578
10.2519045,0.706596,8.289426,-2.213296
10.2558746,0.880702,8.259412,-2.122718
10.2598448,1.019978,8.25016,-2.108085
10.2638149,1.050681,8.213444,-2.107645
10.267786,1.064261,8.244117,-2.094553
10.2717562,1.073158,8.268002,-2.080427
10.2757282,1.053966,8.282722,-2.103478
10.2796965,0.975752,8.271546,-2.13987
10.2836685,0.842702,8.293026,-2.087016
10.2876396,0.675423,8.356148,-2.013006
10.2916098,0.505473,8.322628,-1.903218
10.295579,0.317701,8.208673,-1.813378
10.2995491,0.165008,8.129856,-1.675022
10.3035202,0.046974,8.251443,-1.429032
10.3074913,-0.057624,8.414585,-1.140579
10.3114624,-0.22312,8.526384,-0.863464
10.3154325,-0.428696,8.422007,-0.789962
10.3194027,-0.625509,8.335375,-0.769697
10.3233728,-0.734771,8.333259,-0.795296
10.3273439,-0.812946,8.338123,-0.873309
10.331315,-0.90905,8.301215,-0.98733
10.3352842,-1.030388,8.273145,-1.046822
10.3392544,-1.104244,8.268299,-1.050269
10.3432264,-1.124164,8.253034,-1.051102
10.3471966,-1.123762,8.190813,-1.102128
10.3511667,-1.084018,8.071687,-1.189612
10.3551369,-1.007566,7.954266,-1.25981
10.359107,-0.901417,7.872949,-1.309035
10.3630772,-0.820014,7.841049,-1.279165
10.3670492,-0.743294,7.727152,-1.256084
10.3710203,-0.667456,7.650767,-1.246804
10.3749905,-0.568163,7.578232,-1.284824
10.3789606,-0.487143,7.595251,-1.225046
10.3829308,-0.366849,7.754197,-1.011905
10.3869019,-0.233234,7.913019,-0.875885
10.390872,-0.128492,8.007944,-0.819698
10.3948421,-0.025225,8.062341,-0.863569
10.3988142,0.035846,8.093015,-0.842855
10.4027843,0.036813,8.177971,-0.826411
10.4067535,-0.005689,8.312831,-0.816068
10.4107246,0.019326,8.522113,-0.896322
10.4146948,0.172019,8.725745,-0.923712
10.4186649,0.345043,8.911727,-0.921586
10.422637,0.476695,9.0619,-0.826651
10.4266071,0.568106,9.168806,-0.791667
10.4305773,0.612418,9.239579,-0.79747
10.4345484,0.632606,9.2443,-0.797978
10.4385195,0.598866,9.256989,-0.69586
10.4424887,0.520547,9.278039,-0.576974
10.4464588,0.450866,9.274487,-0.536665
10.4504309,0.41367,9.271518,-0.552735
10.454402,0.406411,9.242155,-0.580374
10.4583721,0.3933,9.222024,-0.609497
10.4623423,0.394737,9.188151,-0.719678
10.4663115,0.411046,9.133209,-0.850267
10.4702826,0.430391,9.081859,-0.966951
10.4742527,0.440083,9.00442,-1.077151
10.4782228,0.44581,8.933293,-1.159138
10.4821949,0.42183,8.856497,-1.183856
10.4861641,0.384796,8.845435,-1.19576
10.4901352,0.370527,8.817242,-1.19237
10.4941063,0.321465,8.852263,-1.169156
10.4980764,0.286461,8.912693,-1.145309
10.5020466,0.24576,8.997314,-1.115669
10.5060167,0.213065,9.071889,-1.084822
10.5099878,0.17832,9.16961,-1.087638
10.5139589,0.143547,9.267323,-1.119174
10.51793,0.06856,9.401925,-1.161274
10.5219002,-0.003917,9.564308,-1.163573
10.5258694,-0.065927,9.694975,-1.137725
10.5298395,-0.151179,9.863823,-1.103497
10.5338116,-0.209215,10.076964,-1.042876
10.5377827,-0.289976,10.261711,-0.998708
10.5417528,-0.400655,10.49007,-0.939063
10.545723,-0.534051,10.682822,-0.956349
10.5496931,-0.696684,10.917493,-0.957432
10.5536642,-0.842414,11.154529,-0.983739
10.5576344,-0.984151,11.412202,-0.917257
10.5616064,-1.108324,11.617165,-0.852891
10.5655766,-1.216762,11.87593,-0.713204
10.5695467,-1.275841,12.119248,-0.618394
10.5735168,-1.273524,12.310764,-0.453088
10.5774879,-1.220535,12.417862,-0.330907
10.5814581,-1.134622,12.523064,-0.165219
10.5854273,-0.963388,12.541144,-0.048076
10.5893974,-0.755179,12.51023,0.099168
10.5933685,-0.529243,12.451793,0.211188
10.5973396,-0.347609,12.369269,0.294755
10.6013107,-0.156121,12.285272,0.388359
10.6052809,-0.035913,12.211319,0.475814
10.609251,0.033739,12.101435,0.607849
10.6132212,0.097291,12.021632,0.654383
10.6171923,0.177113,11.923469,0.679829
10.6211624,0.264933,11.833629,0.681399
10.6251326,0.425325,11.733265,0.703167
10.6291046,0.582059,11.645071,0.784331
10.6330748,0.689942,11.524816,0.822284
10.6370459,0.730787,11.298745,0.785193
10.6410151,0.683123,11.038094,0.586455
10.6449852,0.53362,10.77318,0.157644
10.6489553,0.342898,10.553172,-0.479022
10.6529264,0.130427,10.436257,-1.024556
10.6568975,-0.155949,10.430292,-1.497679
10.6608686,-0.581034,10.586375,-1.795929
10.6648388,-1.216618,10.928832,-2.097455
10.6688089,-1.937685,11.314547,-2.4834
10.6727791,-2.830655,11.840343,-2.942512
10.6767502,-3.652786,12.308475,-3.129882
10.6807213,-4.213077,12.610356,-2.830732
10.6846905,-4.414937,12.691683,-2.168132
10.6886625,-4.358261,12.596067,-1.40871
10.6926327,-4.12995,12.442522,-0.52796
10.6966019,-3.871855,12.267162,-0.064318
10.700573,-3.485555,12.099338,-0.083309
10.7045431,-3.120306,11.912082,-0.3863
10.7085133,-2.723586,11.679213,-0.850842
10.7124853,-2.327308,11.490291,-1.310749
10.7164555,-2.049293,11.34729,-1.707803
10.7204266,-1.781602,11.243746,-2.040425
10.7243967,-1.535296,11.070644,-2.296432
10.7283669,-1.287286,10.778216,-2.595774
10.732337,-1.068484,10.398105,-2.920945
10.7363091,-0.955172,9.945428,-3.308241
10.7402792,-0.855381,9.545739,-3.671326
10.7442503,-0.710053,9.150802,-4.101104
10.7482204,-0.59857,8.845224,-4.51399
10.7521906,-0.639817,8.648211,-4.805977
10.7561598,-0.784542,8.533395,-5.018572
10.7601309,-0.967037,8.470811,-5.149018
10.764101,-1.064702,8.446494,-5.227701
10.7680712,-0.972898,8.457221,-5.248081
10.7720432,-0.732396,8.497501,-5.245763
10.7760134,-0.449909,8.570447,-5.247372
10.7799835,-0.075322,8.680312,-5.134471
10.783967,0.187025,8.813238,-4.928857
10.7879248,0.370517,8.937364,-4.622485
10.7918949,0.532039,9.033534,-4.383649
10.795867,0.664104,9.117082,-4.21888
10.7998371,0.780194,9.216863,-4.05911
10.8038063,0.835528,9.34228,-3.937657
10.8077784,0.893899,9.546411,-3.843029
10.8117485,0.923252,9.756142,-3.757412
10.8157177,0.93326,10.114296,-3.652709
10.8196888,0.968397,10.662904,-3.565991
10.8236589,1.068982,11.162362,-3.543399
10.8276501,1.116541,11.441497,-3.566326
10.8316011,1.030081,11.521636,-3.580883
10.8355713,0.748782,11.611419,-3.518825
10.8395414,0.339211,11.727605,-3.367043
10.8435125,-0.040175,11.774961,-3.189373
10.8474827,-0.408211,11.683359,-3.007213
10.8514528,-0.737998,11.542993,-2.873894
10.8554249,-1.094754,11.295096,-2.751187
10.859395,-1.410577,11.028823,-2.720742
10.8633652,-1.66351,10.736347,-2.784131
10.8673363,-1.806454,10.45409,-2.850106
10.8713055,-1.952337,10.069342,-2.959549
10.8752756,-2.054196,9.653805,-3.023024
10.8792477,-2.118284,9.17753,-3.125946
10.8832169,-2.240724,8.666368,-3.216696
10.887187,-2.331799,8.22006,-3.284672
10.8911591,-2.43996,7.735359,-3.32115
10.8951292,-2.542795,7.374907,-3.270882
10.8990993,-2.569859,7.116333,-3.259926
10.9030704,-2.582625,6.991146,-3.214551
10.9070406,-2.607899,6.975401,-3.171369
10.9110107,-2.632061,7.019934,-3.142169
10.9149828,-2.499709,7.170098,-3.151239
10.9189529,-2.315049,7.233774,-3.207464
10.9229231,-2.143251,7.254967,-3.277834
10.9269056,-1.943527,7.422906,-3.196384
10.9308634,-1.777398,7.608045,-3.012911
10.9348335,-1.618413,7.473951,-2.893421
10.9388037,-1.300751,7.486592,-2.866616
10.9427748,-0.934189,7.856889,-2.77896
10.9467459,-0.532068,8.503275,-2.553493
10.950717,-0.12152,9.183928,-2.257646
10.9546871,0.160986,9.556054,-1.947549
10.9586573,0.283359,9.691681,-1.738899
10.9626284,0.38698,9.817472,-1.524312
10.9665985,0.475814,9.831875,-1.416055
10.9705706,0.519858,9.760365,-1.353002
10.9745407,0.536799,9.68873,-1.359562
10.9785099,0.52885,9.57695,-1.371188
10.982481,0.491319,9.467565,-1.369464
10.9864521,0.438656,9.38481,-1.3347
10.9904213,0.345253,9.148561,-1.31616
10.9943933,0.209675,8.781367,-1.422529
10.9983635,0.174585,8.814771,-1.359006
11.0023327,0.081058,8.74643,-1.227431
11.0063038,-0.071548,8.674987,-1.040252
11.0102749,-0.141947,8.468597,-0.94141
11.014245,-0.132246,8.337712,-0.973454
11.0182152,-0.141947,8.220176,-1.099647
11.0221853,-0.23762,8.019139,-1.239335
11.0261564,-0.358996,7.845713,-1.302417
11.0301275,-0.428256,7.770822,-1.313469
11.0340986,-0.438378,7.830744,-1.278293
11.0380688,-0.52298,7.879768,-1.198327
11.0420389,-0.619418,7.910605,-1.121032
11.04601,-0.731668,7.97591,-1.058534
11.0499802,-0.781544,8.037507,-1.005316
11.0539513,-0.796513,8.140534,-0.988757
11.0579195,-0.795861,8.239453,-0.967516
11.0618916,-0.827072,8.310265,-0.944398
11.0658617,-0.871298,8.34181,-0.922553
11.0698328,-0.886372,8.355457,-0.871336
11.0738029,-0.872974,8.409529,-0.7744
11.077775,-0.812889,8.420609,-0.680288
11.0817432,-0.742519,8.42623,-0.535602
11.0857153,-0.687136,8.434744,-0.425229
11.0896854,-0.675079,8.427964,-0.331214
11.0936565,-0.649949,8.367687,-0.301583
11.0976267,-0.626745,8.345018,-0.360107
11.1015968,-0.60649,8.362027,-0.48157
11.105566,-0.612916,8.436765,-0.639645
11.1095371,-0.718873,8.458676,-0.860457
11.1135073,-0.866318,8.434341,-1.105116
11.1174793,-1.053717,8.370713,-1.305204
11.1214495,-1.233818,8.300716,-1.501863
11.1254196,-1.424387,8.19586,-1.693754
11.1293907,-1.572378,8.161604,-1.821432
11.1333637,-1.738832,8.178957,-1.862603
11.137331,-1.858236,8.250697,-1.846763
11.1413012,-1.986527,8.303072,-1.771757
11.1452732,-2.088692,8.385337,-1.684905
11.1492434,-2.1512,8.483844,-1.595917
11.1532145,-2.110929,8.723925,-1.503185
11.1571846,-1.959252,9.007207,-1.452093
11.1611538,-1.739569,9.36061,-1.44582
11.1651239,-1.497516,9.697542,-1.460549
11.169096,-1.245435,10.003223,-1.484874
11.1730661,-1.027045,10.264335,-1.552554
11.1770372,-0.669811,10.581893,-1.572445
11.1810074,-0.220362,10.90376,-1.525968
11.1849775,0.196928,11.186439,-1.386626
11.1889477,0.429577,11.391286,-1.187083
11.1929188,0.558673,11.517613,-1.014701
11.1968889,0.67822,11.67315,-0.882886
11.2008591,0.821987,11.85059,-0.749366
11.2048311,0.941075,12.048149,-0.617503
11.2088013,0.981517,12.283375,-0.442314
11.2127724,0.890902,12.459799,-0.237821
11.2167425,0.711375,12.61003,0.012948
11.2207117,0.432862,12.600233,0.262127
11.2246838,0.09301,12.538971,0.488925
11.228653,-0.169165,12.3921,0.626429
11.2326241,-0.461592,12.152077,0.697862
11.2365952,-0.744099,12.049146,0.801425
11.2405653,-0.914729,12.090767,0.824582
11.2445354,-1.002471,12.085394,0.769994
11.2485056,-1.005603,12.108561,0.665875
11.2524776,-1.010621,12.14657,0.361524
11.2564468,-1.008217,12.234303,-0.214291
11.260417,-0.973023,12.296898,-1.089324
11.264389,-0.950728,12.331374,-2.007864
11.2683592,-0.908035,12.365956,-3.09962
11.2723293,-0.791552,12.55323,-3.970046
11.2763004,-0.534568,12.922656,-4.583948
11.2802696,0.046811,13.481079,-4.877477
11.2842417,0.711633,14.008503,-4.795854
11.2882099,1.696819,14.526742,-4.424025
11.292182,2.730443,14.722445,-3.678834
11.2961531,3.510867,14.518199,-2.683795
11.3001232,3.86224,14.055487,-1.804922
11.3040934,3.921233,13.352176,-0.907613
11.3080654,3.753179,12.682057,-0.166349
11.3120356,3.282374,12.039062,0.389096
11.3160057,2.513002,11.395968,0.796944
11.3199768,1.69882,10.799631,0.845287
11.323947,0.637911,10.072866,0.596635
11.3279171,-0.314838,9.495691,-0.097051
11.3318872,-0.916223,9.22641,-1.045012
11.3358574,-1.186384,9.18751,-1.909156
11.3398275,-1.206515,9.305161,-2.805123
11.3437996,-1.117297,9.552874,-3.437308
11.3477697,-0.978826,9.845005,-3.712305
11.3517389,-0.893545,10.13231,-3.793211
11.35571,-0.903859,10.256655,-3.809788
11.3596811,-0.967813,10.261328,-3.811751
11.3636513,-0.944551,10.168069,-3.91406
11.3676233,-0.667647,10.040324,-4.121015
11.3715935,-0.209885,9.958175,-4.371716
11.3755636,0.232046,9.96213,-4.513127
11.3795347,0.715311,9.924685,-4.490622
11.3835049,1.090655,9.859102,-4.311842
11.387475,1.354122,9.799276,-4.029307
11.3914442,1.495715,9.734834,-3.811492
11.3954153,1.557246,9.641986,-3.722936
11.3993864,1.496635,9.521645,-3.816099
11.4033575,1.355559,9.328777,-3.989324
11.4073277,1.176712,9.147795,-4.122997
11.4112978,1.03802,9.020068,-4.139977
11.4152679,0.873797,8.93565,-4.046536
11.419239,0.634693,8.893271,-3.860468
11.4232092,0.368516,8.846613,-3.5701
11.4271812,0.118867,8.827776,-3.381973
11.4311495,-0.142196,8.757674,-3.252475
11.4351215,-0.34986,8.691929,-3.216198
11.4390917,-0.496146,8.730629,-3.219043
11.4430628,-0.601893,8.858384,-3.23132
11.4470329,-0.672407,8.997353,-3.250713
11.4510021,-0.773844,9.126237,-3.200837
11.4549723,-0.887818,9.269449,-3.134374
11.4589443,-1.011972,9.381182,-3.111514
11.4629154,-1.090348,9.444839,-3.116781
11.4668856,-1.101026,9.540645,-3.059866
11.4708557,-0.995318,9.588787,-3.024614
11.4748259,-0.842137,9.598594,-2.92015
11.478797,-0.659507,9.533233,-2.810075
11.4827671,-0.534271,9.429659,-2.70834
11.4867373,-0.403298,9.261749,-2.643677
11.4907074,-0.238242,9.12595,-2.593227
11.4946795,-0.08214,9.008672,-2.540708
11.4986496,0.017459,8.895148,-2.546157
11.5026207,0.10115,8.814023,-2.563098
11.5065918,0.213275,8.747743,-2.589425
11.51056,0.282334,8.725544,-2.638726
11.5145302,0.299869,8.741336,-2.674649
11.5185022,0.319224,8.729173,-2.722724
11.5224724,0.33876,8.748327,-2.77871
11.5264416,0.436224,8.756046,-2.785069
11.5304136,0.488733,8.757549,-2.750947
11.5343838,0.488312,8.781482,-2.676564
11.5383539,0.469168,8.809532,-2.580585
11.542326,0.410721,8.853815,-2.477702
11.5462971,0.374003,8.86841,-2.369953
11.5502672,0.322825,8.897236,-2.309878
11.5542374,0.261025,8.940447,-2.265413
11.5582075,0.175648,8.977719,-2.1847
11.5621786,0.106647,9.074991,-2.0695
11.5661478,0.005928,9.146961,-1.954588
11.570118,-0.103784,9.203953,-1.922515
11.57409,-0.178732,9.20061,-1.938298
11.5780602,-0.244783,9.207468,-1.933184
11.5820293,-0.257109,9.179791,-1.945825
11.5860014,-0.260173,9.17753,-1.905382
11.5899715,-0.266216,9.200754,-1.815351
11.5939417,-0.22041,9.223106,-1.687338
11.5979118,-0.224078,9.126056,-1.536005
11.6018829,-0.280629,8.963757,-1.447956
11.605854,-0.307234,8.898549,-1.380487
11.6098251,-0.270966,8.852648,-1.33606
11.6137953,-0.235896,8.845465,-1.304696
11.6177654,-0.222124,8.811764,-1.309466
11.6217365,-0.216876,8.711149,-1.385458
11.6257057,-0.214827,8.59685,-1.440993
11.6296759,-0.19689,8.495059,-1.527328
11.6336479,-0.194055,8.408236,-1.617264
11.6376171,-0.192436,8.356903,-1.673662
11.6415873,-0.208161,8.324351,-1.68909
11.6455593,-0.20617,8.324505,-1.660829
11.6495295,-0.197225,8.33095,-1.62437
11.6534996,-0.178205,8.368252,-1.543178
11.6574717,-0.158822,8.433701,-1.46347
11.6614418,-0.117086,8.489236,-1.420873
11.665411,-0.053352,8.51154,-1.399344
11.669383,0.009874,8.52852,-1.375
11.6733532,0.070428,8.548698,-1.325708
11.6773233,0.130235,8.572746,-1.250357
11.6812925,0.199782,8.609933,-1.181768
11.6852636,0.279604,8.684488,-1.05365
11.6892338,0.354849,8.756458,-0.927428
11.6932058,0.457905,8.808727,-0.832052
11.697176,0.517128,8.815728,-0.833249
11.7011461,0.589682,8.800358,-0.861204
11.7051172,0.664889,8.723829,-0.930626
11.7090874,0.727426,8.707712,-1.00295
11.7130575,0.788449,8.716513,-1.071491
11.7170296,0.818769,8.729815,-1.126395
11.7209988,0.826124,8.752388,-1.178752
11.7249699,0.801904,8.763975,-1.214598
11.728941,0.764679,8.749361,-1.263784
11.7329111,0.773193,8.72563,-1.28627
11.7368813,0.794205,8.683118,-1.26206
11.7408533,0.862248,8.641804,-1.185743
11.7448215,0.904098,8.626127,-1.086125
11.7487917,0.860639,8.641871,-0.95837
11.7527637,0.819392,8.611206,-0.948631
11.756732,0.86039,8.569567,-1.137322
11.760704,0.974392,8.592551,-1.313497
11.7646742,1.12153,8.684392,-1.41369
11.7686453,1.212299,8.862493,-1.391041
11.7726154,1.269042,9.047161,-1.428639
11.7765875,1.312434,9.271402,-1.536733
11.7805576,1.330305,9.481125,-1.607093
11.7845278,1.324492,9.751039,-1.623633
11.7884989,1.300291,9.982116,-1.600409
11.792469,1.165526,10.213348,-1.540152
11.7964392,0.955162,10.42219,-1.48973
11.8004084,0.688898,10.563352,-1.450934
11.8043795,0.329394,10.644362,-1.459783
11.8083506,0.029908,10.649016,-1.445696
11.8123217,-0.261169,10.585608,-1.339565
11.8162899,-0.439269,10.456474,-1.157491
11.820262,-0.547803,10.305889,-0.97308
11.8242321,-0.630729,10.155935,-0.794185
11.8282032,-0.775913,10.020193,-0.515376
11.8321743,-0.954827,9.924541,-0.245482
11.8361454,-1.162596,9.822759,0.017957
11.8401155,-1.323515,9.781405,0.251477
11.8440857,-1.480996,9.778188,0.422328
11.8480558,-1.643102,9.810654,0.563241
11.8520269,-1.759604,9.917722,0.576476
11.8559961,-1.858389,10.050591,0.452399
11.8599663,-1.946917,10.188803,0.189908
11.8639383,-1.98103,10.383816,-0.303901
11.8679085,-1.980177,10.641441,-0.864192
11.8718796,-1.955766,10.969246,-1.421007
11.8758497,-1.874038,11.374373,-1.800708
11.8798199,-1.816893,11.797093,-2.005364
11.88379,-1.845786,12.347445,-2.092973
11.8877621,-1.914423,13.019123,-1.901389
11.8917322,-2.043451,13.687096,-1.515578
11.8957033,-2.249295,14.263284,-1.038997
11.8996735,-2.41099,14.562857,-0.597717
11.9036436,-2.496386,14.635621,-0.157912
11.9076138,-2.37863,14.405548,0.130599
11.9115849,-1.95002,13.943879,0.281443
11.915554,-1.429013,13.498356,0.235752
11.9195261,-0.89523,12.917532,0.001896
11.9234943,-0.468727,12.408477,-0.404505
11.9274664,-0.14053,11.960081,-0.935252
11.9314365,0.204867,11.591336,-1.468105
11.9354076,0.489356,11.269468,-1.809528
11.9393778,0.810983,10.913949,-2.050528
11.9433479,1.096018,10.559627,-2.230611
11.94732,1.24712,10.203801,-2.419513
11.9512901,1.279394,9.950953,-2.608215
11.9552612,1.19282,9.708612,-2.839715
11.9592314,0.920197,9.535723,-3.066925
11.9632015,0.525029,9.3984,-3.253395
11.9671717,0.130838,9.271421,-3.411268
11.9711437,-0.212155,9.189157,-3.541302
11.975112,-0.541061,9.069312,-3.720427
11.979084,-0.808694,8.951575,-3.83893
11.9830542,-1.056082,8.792361,-3.886996
11.9870243,-1.285945,8.649867,-3.851504
11.9909945,-1.611729,8.494714,-3.783902
11.9949656,-1.918981,8.377666,-3.706042
11.9989357,-2.243597,8.308732,-3.661443
12.0029058,-2.498129,8.328719,-3.649549
12.0068779,-2.646886,8.437434,-3.626631
12.010848,-2.701665,8.611158,-3.540114
12.0148182,-2.646886,8.862319,-3.387681
12.0187893,-2.493877,9.124331,-3.225057
12.0227594,-2.322356,9.342989,-3.078608
12.0267296,-2.067288,9.563888,-2.959099
12.0306988,-1.820149,9.795857,-2.846447
12.0346699,-1.572339,10.023623,-2.751771
12.0386419,-1.3028,10.285701,-2.654825
12.0426121,-1.067766,10.527908,-2.596158
12.0465822,-0.729379,10.807311,-2.608741
12.0505524,-0.34488,11.032644,-2.631888
12.0545235,0.003754,11.202316,-2.638784
12.0584936,0.222268,11.252116,-2.582252
12.0624657,0.339555,11.248688,-2.498005
12.0664339,0.388397,11.230692,-2.363757
12.070406,0.320153,11.165283,-2.196134
12.0743761,0.138663,11.012063,-2.15459
12.0783472,-0.054559,10.829386,-2.184814
12.0823174,-0.334843,10.566043,-2.263402
12.0862865,-0.541319,10.289158,-2.3483
12.0902596,-0.752392,10.079551,-2.359208
12.0942278,-0.957872,9.90239,-2.334184
