Time,X,Y,Z,R,Theta,Phi
68.0899963,-1.818396,-8.109161,2.698265,8.737603,72.012428,257.361084
68.100029,-1.868674,-8.061277,2.70066,8.704579,71.925262,256.948853
68.1099396,-1.91177,-8.007407,2.682703,8.658541,71.950821,256.571991
68.119957,-1.947683,-7.953538,2.680309,8.616049,71.875473,256.240051
68.1299515,-1.968034,-7.900866,2.70066,8.578485,71.650185,256.012787
68.1400528,-1.975216,-7.848193,2.730587,8.541178,71.355408,255.873306
68.1499329,-1.981202,-7.796718,2.744952,8.499925,71.159279,255.742493
68.1599884,-2.003947,-7.745243,2.768894,8.465894,70.909294,255.49382
68.1699448,-2.053028,-7.703344,2.825158,8.458011,70.486946,255.076889
68.1799927,-2.124854,-7.668628,2.899378,8.469313,69.980537,254.512802
68.1900024,-2.211045,-7.649475,3.013103,8.513635,69.273041,253.878311
68.200058,-2.302025,-7.64708,3.138798,8.580747,68.543449,253.24646
68.2100372,-2.39899,-7.662642,3.258508,8.665398,67.911591,252.615906
68.2200851,-2.500744,-7.662642,3.378219,8.73969,67.260773,251.925629
68.2299576,-2.500744,-7.706935,3.488352,8.821517,66.706787,252.022812
68.2399979,-2.584541,-7.76679,3.574543,8.931978,66.409561,251.594193
68.2500076,-2.637213,-7.841011,3.632004,9.03481,66.296661,251.410355
68.2599487,-2.658761,-7.91164,3.632004,9.102446,66.483444,251.424728
68.2699814,-2.657564,-7.967903,3.661932,9.162962,66.444016,251.554718
68.2799301,-2.642002,-8.010999,3.687071,9.206017,66.390152,251.747604
68.2899628,-2.624045,-8.037335,3.715801,9.235342,66.275093,251.919067
68.2999496,-2.604892,-8.045714,3.745728,9.249295,66.110474,252.060043
68.3100433,-2.600103,-8.042124,3.76967,9.254551,65.962685,252.083435
68.3199615,-2.606089,-8.027759,3.784036,9.249623,65.851585,252.014771
68.3300018,-2.639607,-8.00621,3.766079,9.233108,65.927734,251.752869
68.3400192,-2.697068,-7.981071,3.724181,9.210928,66.151352,251.328186
68.349968,-2.770091,-7.987057,3.665523,9.214257,66.558662,250.872299
68.3599854,-2.843115,-8.136695,3.597288,9.339678,67.346207,250.739624
68.3699265,-2.861071,-8.486248,3.574543,9.642588,68.240974,251.368881
68.3799362,-2.806004,-8.951921,3.603274,10.049583,68.988853,252.596252
68.3899994,-2.699462,-9.419987,3.726575,10.483826,69.178391,254.009415
68.3999557,-2.585738,-9.859323,3.909731,10.916881,69.014214,255.304382
68.4099731,-2.493561,-10.251971,4.152743,11.338696,68.51577,256.329559
68.4199371,-2.442086,-10.650606,4.378995,11.771779,68.161545,257.085846
68.4299469,-2.391808,-11.066,4.47596,12.174207,68.428665,257.80368
68.4400482,-2.318784,-11.358093,4.416105,12.405041,69.145699,258.461487
68.4499512,-2.23379,-11.376049,4.197036,12.329616,70.098579,258.890808
68.4599457,-2.149993,-11.159374,3.834314,11.994001,71.356064,259.094879
68.4699249,-2.041057,-10.769119,3.405752,11.477761,72.738922,259.268097
68.4800186,-1.892616,-10.220847,2.96043,10.807954,74.102798,259.509247
68.4899368,-1.68073,-9.635465,2.600103,10.12065,75.113167,260.105347
68.4999924,-1.422156,-9.093178,2.334347,9.495134,75.768127,261.111053
68.5099335,-1.151611,-8.628703,2.087744,8.952062,76.513649,262.398071
68.5199509,-0.879869,-8.263587,1.904588,8.525755,77.091644,263.922302
68.5299835,-0.632069,-8.013393,1.782483,8.233543,77.497017,265.490051
68.5399628,-0.429759,-7.898471,1.745373,8.100424,77.557083,266.88559
68.5500183,-0.305261,-7.909245,1.76333,8.109173,77.440773,267.789734
68.559967,-0.266953,-8.019379,1.780089,8.218906,77.491486,268.093414
68.5700226,-0.312443,-8.2169,1.812411,8.420208,77.570076,267.822418
68.5799713,-0.451307,-8.48984,1.798046,8.68988,78.058517,266.957092
68.5899353,-0.640449,-8.814254,1.750161,9.009124,78.798187,265.844147
68.5999832,-0.872687,-9.135077,1.644817,9.322908,79.838264,264.54303
68.6099319,-1.16837,-9.388862,1.513135,9.581513,80.913673,262.906464
68.6200256,-1.499967,-9.515755,1.369483,9.730107,81.908928,261.042175
68.6299667,-1.817199,-9.514558,1.207875,9.761557,82.89212,259.187225
68.6400681,-2.069787,-9.442732,1.097741,9.729041,83.521439,257.636658
68.6499481,-2.218228,-9.356541,0.990002,9.66672,84.121834,256.662689
68.6600037,-2.23379,-9.2907,0.816423,9.590281,85.116486,256.480804
68.6702118,-2.141613,-9.244013,0.591368,9.50726,86.4338,256.956085
68.6799469,-1.975216,-9.204509,0.395043,9.422341,87.597099,257.888458
68.6899414,-1.786075,-9.17099,0.232238,9.346178,88.576141,258.979431
68.6999283,-1.599327,-9.165004,0.099359,9.304032,89.388115,260.101349
68.7099762,-1.419762,-9.192537,0.010774,9.301537,89.933632,261.220215
68.7200394,-1.246182,-9.251195,0.002394,9.334752,89.985306,262.328156
68.7299805,-1.089362,-9.31105,0.065841,9.374791,89.597603,263.326935
68.7399292,-0.967257,-9.336189,0.183156,9.387948,88.882103,264.085083
68.749939,-0.881066,-9.333796,0.324414,9.380898,88.018173,264.607513
68.7600021,-0.834379,-9.326612,0.45849,9.375079,87.196823,264.887817
68.7700958,-0.816423,-9.323022,0.553061,9.375029,86.617989,264.995331
68.7801895,-0.823605,-9.329007,0.609324,9.385094,86.277473,264.954773
68.7900848,-0.842759,-9.343372,0.635661,9.402814,86.123665,264.845947
68.8001251,-0.870292,-9.363723,0.650026,9.426518,86.045906,264.690002
68.8100281,-0.902614,-9.3733,0.665588,9.440151,85.956947,264.499603
68.820015,-0.933739,-9.367314,0.687136,9.438781,85.825218,264.307526
68.8299713,-0.955287,-9.357738,0.715866,9.433573,85.647926,264.171143
68.8399734,-0.968455,-9.352949,0.750582,9.432865,85.436096,264.088348
68.8499908,-0.984017,-9.345766,0.797269,9.431187,85.150688,263.989471
68.8599243,-0.995988,-9.332599,0.834379,9.42261,84.919762,263.908386
68.8699722,-1.009156,-9.318233,0.864307,9.412486,84.731361,263.819
68.8799591,-1.024718,-9.309854,0.875081,9.406869,84.6623,263.718842
68.890007,-1.034295,-9.305065,0.867898,9.402513,84.703781,263.657379
68.8999634,-1.043872,-9.300277,0.837971,9.396117,84.883415,263.595856
68.9099503,-1.053449,-9.291897,0.786495,9.384439,85.19249,263.53183
68.9199829,-1.061828,-9.281123,0.69791,9.3677,85.727409,263.473328
68.9299545,-1.06542,-9.260772,0.593762,9.340748,86.355431,263.437164
68.9399948,-1.070208,-9.232041,0.47884,9.306192,87.050606,263.387604
68.9499588,-1.070208,-9.208099,0.360327,9.277083,87.77404,263.370575
68.9599228,-1.076194,-9.194932,0.252588,9.261144,88.437119,263.324371
68.9699554,-1.076194,-9.196129,0.162806,9.260318,88.99263,263.325226
68.97995,-1.072602,-9.214086,0.100556,9.276851,89.378929,263.360138
68.989975,-1.090559,-9.247604,0.067038,9.311928,89.587517,263.274231
68.9999313,-1.113304,-9.279925,0.052672,9.346617,89.677109,263.158966
69.0099487,-1.126472,-9.305065,0.062249,9.373209,89.619484,263.097351
69.0199509,-1.121683,-9.330204,0.064643,9.397609,89.605873,263.144775
69.0299377,-1.092953,-9.348161,0.062249,9.412042,89.621056,263.331451
69.0399323,-1.054646,-9.343372,0.057461,9.402883,89.649864,263.559906
69.0500183,-1.018733,-9.343372,0.059855,9.398936,89.635124,263.777466
69.0599442,-0.997185,-9.318233,0.062249,9.371645,89.619423,263.891785
69.0699463,-0.997185,-9.272743,0.076614,9.326522,89.529327,263.86203
69.0799408,-0.985214,-9.214086,0.087388,9.26702,89.459694,263.896851
69.0899429,-0.986411,-9.159019,0.087388,9.212398,89.45649,263.853027
69.0999756,-1.001973,-9.11712,0.101754,9.172578,89.364395,263.728363
69.1099854,-1.02831,-9.097966,0.116119,9.156631,89.273392,263.551422
69.1199951,-1.05704,-9.102755,0.149638,9.165144,89.064499,263.376312
69.1299362,-1.101333,-9.138668,0.171185,9.206383,88.93457,263.128235
69.139946,-1.155202,-9.214086,0.204704,9.288475,88.737183,262.853912
69.1499481,-1.216254,-9.308656,0.248997,9.391078,88.480667,262.556
69.1599426,-1.278504,-9.409213,0.28491,9.499949,88.281403,262.262146
69.1699524,-1.327585,-9.489418,0.328006,9.587446,88.039413,262.035919
69.1799393,-1.363498,-9.545682,0.33878,9.64852,87.987816,261.870911
69.1899872,-1.376666,-9.551667,0.339977,9.656352,87.982338,261.798523
69.1999512,-1.364695,-9.518148,0.317232,9.620716,88.110397,261.840637
69.210022,-1.329979,-9.459491,0.270545,9.556359,88.377716,261.996826
69.2199326,-1.286883,-9.40203,0.196325,9.491722,88.814819,262.206177
69.2299728,-1.242591,-9.356541,0.112527,9.439362,89.316956,262.43512
69.2399673,-1.203086,-9.332599,0.026336,9.409863,89.839638,262.654388
69.25,-1.179144,-9.331401,-0.050278,9.40574,90.306274,262.798096
69.2599792,-1.171962,-9.348161,-0.110133,9.421982,90.669746,262.854218
69.2699432,-1.180341,-9.368511,-0.153229,9.443817,90.92968,262.819122
69.2799683,-1.198298,-9.388862,-0.186748,9.466865,91.130318,262.726685
69.2900314,-1.22224,-9.379285,-0.208296,9.46088,91.261559,262.57547
69.2999496,-1.248576,-9.334992,-0.216675,9.420614,91.317924,262.381775
69.3099365,-1.278504,-9.276335,-0.220267,9.366615,91.347496,262.152679
69.3199997,-1.314417,-9.227253,-0.226252,9.323148,91.390579,261.892792
69.3299484,-1.355118,-9.190144,-0.244209,9.292724,91.505882,261.612
69.3400192,-1.398214,-9.165004,-0.286107,9.275459,91.767601,261.325836
69.3499908,-1.442507,-9.153033,-0.341174,9.272284,92.108673,261.043915
69.3600998,-1.485602,-9.156625,-0.386664,9.284411,92.386864,260.784424
69.3700256,-1.529895,-9.172187,-0.420182,9.308391,92.587219,260.530396
69.3799896,-1.571793,-9.188946,-0.439336,9.332753,92.698174,260.293335
69.3900375,-1.612495,-9.203311,-0.456095,9.35463,92.794624,260.062195
69.4000092,-1.651999,-9.215282,-0.469264,9.37394,92.869453,259.8367
69.4100189,-1.70108,-9.232041,-0.488417,9.400149,92.97834,259.559875
69.4200134,-1.760935,-9.251195,-0.501585,9.430646,93.048813,259.22287
69.4299698,-1.82917,-9.283517,-0.521936,9.47639,93.15731,258.853546
69.440033,-1.91177,-9.331401,-0.54109,9.540581,93.251251,258.421753
69.4499741,-1.993173,-9.417592,-0.579397,9.643624,93.44445,258.050049
69.4599609,-2.091335,-9.532514,-0.61531,9.778605,93.607666,257.625946
69.4699554,-2.197877,-9.682152,-0.618901,9.947752,93.566971,257.210419
69.4799576,-2.303222,-9.847352,-0.608127,10.131387,93.441193,256.835602
69.4899902,-2.404976,-9.973047,-0.617704,10.277506,93.445694,256.442108
69.4999847,-2.501941,-10.05445,-0.642843,10.380988,93.550316,256.026367
69.5099716,-2.589329,-10.085575,-0.671574,10.434293,93.690231,255.601105
69.5200806,-2.659958,-10.086772,-0.664391,10.45274,93.644257,255.22699
69.5299911,-2.685097,-10.072407,-0.559046,10.43914,93.069824,255.073242
69.5400009,-2.637213,-10.084377,-0.398635,10.43113,92.19014,255.344528
69.5499649,-2.488773,-10.119094,-0.265756,10.424044,91.460892,256.182465
69.5600204,-2.274492,-10.164583,-0.241814,10.418758,91.329926,257.386902
69.5700073,-2.0231,-10.204087,-0.191536,10.404471,91.054817,258.785767
69.5799713,-1.766921,-10.225636,-0.076614,10.377451,90.423004,260.196472
69.5899582,-1.533486,-10.195708,0.055067,10.310533,89.693993,261.446533
69.5999527,-1.315614,-10.13705,0.144849,10.223091,89.188156,262.605316
69.6100464,-1.138443,-10.028113,0.167594,10.093919,89.048645,263.523224
69.6199951,-1.02831,-9.878476,0.159214,9.933129,89.081589,264.057129
69.6299667,-0.969652,-9.698911,0.148441,9.748391,89.12751,264.290802
69.6400146,-0.950498,-9.506178,0.114922,9.55427,89.310814,264.290131
69.6500473,-0.96606,-9.314642,0.083797,9.36498,89.487312,264.078796
69.6599655,-0.998382,-9.14226,0.079009,9.196952,89.507782,263.7677
69.6699982,-1.027112,-9.011775,0.099359,9.070662,89.372375,263.497803
69.680069,-1.040281,-8.921992,0.144849,8.983603,89.076141,263.349487
69.6899796,-1.035492,-8.880095,0.205901,8.942635,88.680664,263.348877
69.6999359,-1.000776,-8.889671,0.257377,8.949528,88.35202,263.576843
69.7099228,-0.950498,-8.920795,0.294487,8.976122,88.119911,263.918152
69.7199402,-0.882263,-8.966286,0.306458,9.014798,88.051857,264.38031
69.7299881,-0.810437,-9.011775,0.311246,9.053494,88.029861,264.861176
69.7400208,-0.744597,-9.060856,0.311246,9.096725,88.03923,265.302155
69.749939,-0.701501,-9.106346,0.306458,9.138466,88.078232,265.594971
69.7599487,-0.678756,-9.150639,0.318429,9.181301,88.012451,265.757812
69.7699432,-0.6608,-9.205706,0.325611,9.235134,87.979454,265.894257
69.7799835,-0.635661,-9.267955,0.312443,9.294981,88.073685,266.076416
69.7899551,-0.597353,-9.339781,0.288501,9.36331,88.234329,266.340454
69.7999573,-0.554258,-9.440337,0.195127,9.458607,88.817924,266.639923
69.8100052,-0.499191,-9.568427,0.056264,9.581605,89.663551,267.01355
69.8199539,-0.433351,-9.720459,-0.061052,9.730306,90.359497,267.447357
69.8300323,-0.369904,-9.848549,-0.142455,9.856523,90.828117,267.84903
69.8399429,-0.319626,-9.944317,-0.093374,9.94989,90.537697,268.159058
69.8499603,-0.292093,-10.012551,0.081403,10.017142,89.534386,268.32901
69.8600311,-0.29329,-10.061633,0.331597,10.071367,88.113213,268.330353
69.8699875,-0.320823,-10.093954,0.586579,10.116072,86.675842,268.179535
69.880043,-0.379481,-10.096349,0.77213,10.132938,85.629822,267.847504
69.890007,-0.438139,-10.096349,0.932542,10.148786,84.727821,267.515167
69.899971,-0.492008,-10.073604,1.039083,10.138997,84.117783,267.203827
69.909935,-0.492008,-10.0341,1.137246,10.110319,83.541489,267.192841
69.9199982,-0.523133,-9.975441,1.199495,10.060908,83.152718,266.998047
69.9299545,-0.550666,-9.920375,1.199495,10.00779,83.116203,266.822845
69.940033,-0.549469,-9.876082,1.284489,9.974409,82.60099,266.815552
69.9499741,-0.531513,-9.834184,1.373075,9.943792,82.063034,266.906311
69.9599762,-0.507571,-9.793482,1.431733,9.910589,81.693703,267.033173
69.969986,-0.488417,-9.756371,1.485602,9.880908,81.352745,267.134094
69.9799652,-0.48722,-9.707291,1.484405,9.832209,81.316643,267.126678
69.9900589,-0.488417,-9.64145,1.489193,9.767999,81.230698,267.099976
70.0000229,-0.521936,-9.563639,1.503559,9.695168,81.078377,266.87619
70.0100098,-0.584185,-9.504981,1.549049,9.648082,80.760887,266.482971
70.0199814,-0.700304,-9.453506,1.646014,9.621255,80.149323,265.763336
70.0300446,-0.869095,-9.400833,1.756147,9.602866,79.462593,264.718079
70.0400772,-1.078588,-9.338584,1.879448,9.5867,78.694084,263.411652
70.0499649,-1.300052,-9.284714,2.014721,9.589324,77.871765,262.029236
70.0600052,-1.509544,-9.235633,2.146402,9.601181,77.082016,260.717224
70.0699844,-1.710657,-9.202114,2.260126,9.62878,76.424522,259.469025
70.0799561,-1.892616,-9.182961,2.349909,9.665963,75.929733,258.35434
70.0899658,-2.03986,-9.181764,2.382231,9.702621,75.78717,257.474365
70.0999832,-2.144008,-9.182961,2.364274,9.721797,75.924919,256.858185
70.1099854,-2.211045,-9.173384,2.329558,9.719389,76.132256,256.448578
70.1199493,-2.240973,-9.14585,2.276886,9.687762,76.406784,256.232269
70.1299973,-2.227805,-9.097966,2.214637,9.625005,76.69751,256.240814
70.1399612,-2.166753,-9.01417,2.166753,9.520761,76.845253,256.484131
70.1500092,-2.072181,-8.911219,2.138022,9.395472,76.846611,256.909302
70.1599426,-1.956063,-8.787917,2.116474,9.248412,76.770782,257.451355
70.1700516,-1.826776,-8.66701,2.099715,9.102911,76.663826,258.097778
70.1800156,-1.695095,-8.544906,2.103306,8.961733,76.42614,258.779633
70.1900024,-1.578976,-8.423999,2.126051,8.83046,76.068398,259.383789
70.1999741,-1.492785,-8.319851,2.170344,8.726896,75.59964,259.827972
70.2099533,-1.448492,-8.227674,2.230199,8.646765,75.053146,260.01532
70.2199783,-1.436521,-8.159439,2.296039,8.597199,74.510109,260.015045
70.230072,-1.449689,-8.109161,2.357092,8.568313,74.032379,259.864197
70.2399521,-1.479617,-8.062474,2.422932,8.54771,73.533195,259.600861
70.2499542,-1.526304,-8.018182,2.486378,8.532462,73.058075,259.222382
70.2600021,-1.577779,-7.984663,2.561796,8.532703,72.528427,258.822296
70.2699509,-1.640028,-7.94037,2.61806,8.520176,72.104752,258.330048
70.2799988,-1.705869,-7.881712,2.658761,8.491195,71.752655,257.787628
70.2899551,-1.776498,-7.809886,2.686294,8.447866,71.458893,257.18512
70.2999954,-1.849521,-7.73806,2.70066,8.401896,71.250298,256.557587
70.3099365,-1.923741,-7.687782,2.710236,8.375449,71.119652,255.951157
70.320015,-1.991976,-7.671022,2.709039,8.375646,71.128761,255.443207
70.3299561,-2.051831,-7.704541,2.722207,8.424985,71.148819,255.087418
70.3399429,-2.088941,-7.759608,2.752135,8.494082,71.094627,254.932785
70.3499832,-2.102109,-7.824251,2.807201,8.574272,70.889069,254.9617
70.3599396,-2.092532,-7.891289,2.899378,8.663574,70.447952,255.148682
70.3699951,-2.061408,-7.926005,3.0143,8.726795,69.793335,255.421402
70.3799591,-2.020706,-7.941567,3.198653,8.796768,68.677513,255.724213
70.3899384,-1.989582,-7.955932,3.405752,8.880002,67.447456,255.959702
70.399971,-1.982399,-7.975086,3.586514,8.966325,66.421928,256.04068
70.409935,-2.006341,-7.994239,3.768473,9.062818,65.429222,255.911285
70.4199753,-2.06859,-8.030152,3.900155,9.163712,64.810806,255.554504
70.4299393,-2.171541,-8.090008,3.998317,9.281721,64.48336,254.974701
70.4400024,-2.328361,-8.149862,4.074931,9.404605,64.323402,254.05571
70.4499588,-2.519897,-8.218098,4.106056,9.526107,64.466934,252.953003
70.4599457,-2.722207,-8.261193,4.115633,9.62269,64.678261,251.762039
70.4699402,-2.907758,-8.263587,4.102465,9.673269,64.90609,250.614258
70.4799423,-3.065775,-8.215703,4.043807,9.656559,65.243507,249.536407
70.4899521,-3.184288,-8.110358,3.993528,9.584669,65.376236,248.564041
70.4999542,-3.257311,-7.989451,3.985149,9.503832,65.208321,247.819199
70.5099564,-3.271677,-7.929596,4.005499,9.467121,64.969803,247.579422
70.519928,-3.203442,-8.052897,4.039018,9.561635,65.012581,248.307343
70.5299606,-3.027468,-8.396465,4.115633,9.828766,65.245354,250.172485
70.5399628,-2.750938,-8.892065,4.272453,10.241598,65.34417,252.809509
70.5500107,-2.403779,-9.50139,4.452018,10.764526,65.569931,255.802505
70.5599594,-2.025495,-10.184934,4.645948,11.376306,65.896378,258.752258
70.5699692,-1.642422,-10.777499,4.887763,11.947479,65.851433,261.335144
70.5800476,-1.291672,-11.109096,5.169082,12.320707,65.194183,263.36792
70.5899963,-1.076194,-11.154586,5.284003,12.38966,64.75531,264.489166
70.5999756,-1.045069,-10.957064,5.167884,12.159623,64.849106,264.551697
70.6099319,-1.104924,-10.583569,4.886566,11.709454,65.334625,264.039917
70.620079,-1.183933,-10.097546,4.496311,11.116606,66.142212,263.312622
70.629982,-1.234211,-9.564836,4.015076,10.44654,67.396912,262.6474
70.6399307,-1.243788,-9.07163,3.430891,9.778164,69.459297,262.192993
70.6499329,-1.210269,-8.617929,2.77488,9.13419,72.31459,262.00589
70.6599274,-1.128866,-8.25401,2.153584,8.604705,75.505928,262.212219
70.66996,-1.040281,-8.008605,1.604115,8.233658,78.765549,262.598999
70.6799316,-0.969652,-7.852982,1.174356,7.999291,81.558037,262.960999
70.6899872,-0.895431,-7.799112,0.903811,7.902203,83.432449,263.450439
70.6999283,-0.815226,-7.801506,0.78051,7.88272,84.317528,264.034485
70.7100296,-0.756568,-7.890092,0.837971,7.970454,83.96508,264.522736
70.7199554,-0.721852,-8.091205,1.079785,8.194791,82.428413,264.901886
70.7299576,-0.742203,-8.397662,1.462857,8.556375,80.155952,264.949219
70.7399216,-0.835576,-8.423999,1.83755,8.662478,77.752945,264.335358
70.7499237,-1.142034,-8.863335,2.173935,9.197225,76.32769,262.657928
70.7599564,-1.034295,-9.267955,2.448071,9.641462,75.290947,263.632202
70.7699585,-1.248576,-9.50139,2.754529,9.971097,73.963402,262.513672
70.7799683,-1.37906,-9.554062,2.604892,9.998368,74.898392,261.786499
70.7899399,-1.419762,-9.476251,2.647987,9.941171,74.55188,261.479156
70.7999573,-1.39582,-9.325416,2.512715,9.758351,75.078598,261.487213
70.8099365,-1.33357,-9.14226,2.211045,9.499897,76.541313,261.700867
70.8199921,-1.26773,-9.028535,1.765724,9.286515,79.039139,262.007141
70.8299484,-1.182736,-9.002198,1.262941,9.166977,82.081131,262.515167
70.8402863,-1.10253,-9.033323,0.866701,9.141535,84.559662,263.041382
70.8499527,-1.039083,-9.083601,0.529119,9.158137,86.687843,263.474243
70.8599472,-0.980426,-9.138668,0.251391,9.194547,88.433258,263.876556
70.8699341,-0.92895,-9.197326,0.016759,9.244135,89.896126,264.232544
70.879921,-0.889446,-9.254786,-0.1652,9.298897,91.017944,264.510345
70.889946,-0.866701,-9.303867,-0.287304,9.348564,91.761116,264.677979
70.8999634,-0.871489,-9.343372,-0.383072,9.391744,92.337639,264.671234
70.9099426,-0.901417,-9.382876,-0.427365,9.43576,92.595932,264.512421
70.9199371,-0.944513,-9.431957,-0.420182,9.488439,92.538094,264.281494
70.930069,-0.992397,-9.469068,-0.282516,9.52512,91.699646,264.016998
70.939949,-1.02831,-9.498995,-0.094571,9.55496,90.567101,263.821533
70.9499741,-1.036689,-9.518148,0.138864,9.575445,89.169067,263.783997
70.959938,-1.016339,-9.524135,0.339977,9.584241,87.967148,263.908905
70.969986,-0.952892,-9.512163,0.496797,9.572673,87.025162,264.279419
70.9799423,-0.867898,-9.488221,0.586579,9.545872,86.477043,264.773621
70.989975,-0.766145,-9.464279,0.609324,9.514769,86.328278,265.371918
70.9999313,-0.648829,-9.443929,0.584185,9.4842,86.468597,266.069763
71.0099258,-0.547075,-9.424775,0.554258,9.456896,86.640038,266.677917
71.0199738,-0.462081,-9.406818,0.521936,9.432611,86.828026,267.187775
71.0299454,-0.414197,-9.386468,0.506374,9.409238,86.915039,267.473358
71.0399628,-0.398635,-9.375694,0.511162,9.398076,86.882141,267.565369
71.0499573,-0.417788,-9.357738,0.533907,9.382263,86.737762,267.443665
71.0599899,-0.466869,-9.334992,0.566229,9.363795,86.533211,267.136871
71.0699844,-0.54109,-9.317036,0.591368,9.351452,86.374306,266.67627
71.0800018,-0.636858,-9.307459,0.602142,9.348634,86.307045,266.085663
71.0899582,-0.746991,-9.300277,0.587777,9.348723,86.395302,265.407898
71.0999527,-0.864307,-9.306262,0.549469,9.36245,86.63546,264.693939
71.1099625,-0.976834,-9.317036,0.484826,9.38064,87.037422,264.01474
71.1199875,-1.083376,-9.334992,0.413,9.406719,87.483635,263.380127
71.1299896,-1.177947,-9.344569,0.33878,9.424612,87.939987,262.815369
71.1399384,-1.25935,-9.340978,0.262165,9.429133,88.406761,262.321686
71.1499863,-1.328782,-9.333796,0.199916,9.430024,88.78524,261.897675
71.159935,-1.38744,-9.329007,0.154426,9.432879,89.061966,261.540802
71.1700134,-1.440112,-9.318233,0.118513,9.429605,89.279877,261.214569
71.1799393,-1.477222,-9.314642,0.116119,9.431767,89.294586,260.988434
71.1901627,-1.509544,-9.324219,0.122104,9.446411,89.259377,260.803894
71.1999664,-1.532289,-9.336189,0.143652,9.462187,89.130119,260.679504
71.2100067,-1.551443,-9.346964,0.171185,9.476392,88.964928,260.575775
71.2199554,-1.565808,-9.352949,0.195127,9.48512,88.821228,260.496063
71.2299271,-1.574188,-9.350554,0.215478,9.484586,88.698196,260.443726
71.2399979,-1.582567,-9.345766,0.23942,9.481834,88.553108,260.388977
71.2499771,-1.590947,-9.339781,0.263362,9.477973,88.40773,260.332977
71.2599869,-1.592144,-9.323022,0.283713,9.462249,88.281807,260.308777
71.2700272,-1.59813,-9.295488,0.299275,9.436614,88.182602,260.244781
71.2799835,-1.608904,-9.26556,0.32202,9.409722,88.038834,260.1492
71.2899628,-1.623269,-9.232041,0.339977,9.379828,87.922829,260.027618
71.2999802,-1.640028,-9.206903,0.344765,9.358184,87.888687,259.899811
71.3099594,-1.665167,-9.188946,0.344765,9.344965,87.885696,259.728668
71.3200912,-1.691504,-9.174581,0.342371,9.335487,87.898254,259.553772
71.3300018,-1.719037,-9.167398,0.326809,9.332903,87.993271,259.379456
71.3400803,-1.750161,-9.166202,0.295684,9.336473,88.18515,259.190247
71.349968,-1.778892,-9.165004,0.263362,9.33976,88.384163,259.015686
71.3600159,-1.811214,-9.159019,0.213084,9.338818,88.692566,258.813965
71.3700104,-1.838747,-9.147048,0.169988,9.331579,88.956215,258.63385
71.380043,-1.861492,-9.136273,0.131681,9.324912,89.190872,258.483765
71.3900375,-1.875857,-9.124303,0.092177,9.315591,89.433052,258.382477
71.4000092,-1.884237,-9.113529,0.05387,9.306431,89.668343,258.318604
71.4100113,-1.886631,-9.114726,0.016759,9.307948,89.896835,258.305664
71.4199677,-1.872266,-9.114726,-0.019154,9.305051,90.117935,258.392273
71.430069,-1.855506,-9.11712,-0.040701,9.304109,90.250648,258.496338
71.4400253,-1.83755,-9.115923,-0.061052,9.299482,90.37616,258.603271
71.4499741,-1.819593,-9.109938,-0.059855,9.290074,90.369156,258.704559
71.460022,-1.813608,-9.106346,-0.067038,9.28543,90.413658,258.73642
71.469986,-1.819593,-9.114726,-0.063446,9.294793,90.391106,258.710327
71.47995,-1.841141,-9.137471,-0.050278,9.32125,90.309052,258.607819
71.4900055,-1.873463,-9.168595,-0.046687,9.358162,90.285843,258.451447
71.4999847,-1.908179,-9.202114,-0.046687,9.39799,90.28463,258.285004
71.5099564,-1.942895,-9.238028,-0.056264,9.440294,90.341484,258.122955
71.5199585,-1.977611,-9.271546,-0.081403,9.480461,90.491966,257.95932
71.5299377,-2.001553,-9.295488,-0.107739,9.50915,90.649178,257.848328
71.540062,-2.020706,-9.306262,-0.147243,9.524256,90.885818,257.749298
71.5500183,-2.029086,-9.31105,-0.196325,9.5316,91.180214,257.706177
71.5600052,-2.03148,-9.31105,-0.257377,9.533563,91.546997,257.692108
71.5699768,-2.020706,-9.317036,-0.311246,9.538725,91.869881,257.763031
71.5799637,-2.020706,-9.321824,-0.342371,9.544468,92.055702,257.769135
71.5900269,-2.006341,-9.337387,-0.379481,9.558044,92.275398,257.873138
71.599968,-2.006341,-9.375694,-0.379481,9.59547,92.266518,257.921234
71.6099472,-2.006341,-9.428367,-0.390255,9.647372,92.318359,257.986755
71.6199341,-2.014721,-9.473856,-0.385466,9.69338,92.279022,257.994263
71.6299667,-2.035071,-9.509769,-0.349553,9.731362,92.058525,257.921021
71.6399689,-2.055422,-9.532514,-0.268151,9.75528,91.575127,257.832062
71.6499557,-2.087744,-9.563639,-0.138864,9.789849,90.812737,257.685516
71.659935,-2.145205,-9.594764,0.010774,9.831658,89.93721,257.397034
71.6699677,-2.217031,-9.628283,0.167594,9.881657,89.028214,257.032959
71.6799393,-2.299631,-9.662998,0.292093,9.93716,88.315605,256.613586
71.6899948,-2.396596,-9.708488,0.337582,10.005617,88.066513,256.133423
71.6999435,-2.517503,-9.76954,0.325611,10.093946,88.151428,255.549881
71.7099991,-2.665944,-9.836577,0.268151,10.19497,88.492821,254.835785
71.7199783,-2.835932,-9.878476,0.205901,10.279552,88.85228,253.982178
71.7299805,-3.020285,-9.884461,0.154426,10.336757,89.143997,253.009003
71.7399292,-3.191471,-9.85214,0.101754,10.356666,89.437065,252.050949
71.7499771,-3.317167,-9.800665,0.055067,10.346964,89.695068,251.300919
